motorID,veh_value,MotorType,PolicyStart,PolicyEnd,exposure,clm,numclaims,claimcst0,v_body,v_age,LastClaimDate
4848,1.42,Single,23/10/2019,23/10/2020,0.646132786,0,0,0,HBACK,1,
7189,0.95,Bundle,05/01/2019,05/01/2020,0.717316906,0,0,0,SEDAN,4,
6234,0.98,Bundle,26/09/2019,26/09/2020,0.229979466,0,0,0,HBACK,3,
6131,1.89,Single,31/01/2019,31/01/2020,0.851471595,0,0,0,STNWG,2,
6059,0.48,Single,15/09/2019,15/09/2020,0.052019165,0,0,0,SEDAN,4,
9341,1.41,Single,20/04/2019,20/04/2020,0.073921971,0,0,0,HBACK,2,
7330,1.43,Single,07/02/2019,07/02/2020,0.646132786,0,0,0,STNWG,4,
6988,1.67,Single,15/09/2019,15/09/2020,0.027378508,0,0,0,SEDAN,2,
1834,2.95,Bundle,29/04/2019,29/04/2020,0.249144422,0,0,0,STNWG,1,
4150,1.22,Bundle,22/07/2019,22/07/2020,0.999315537,0,0,0,HBACK,3,
8653,0.39,Single,18/10/2019,18/10/2020,0.925393566,1,1,1379.039997,SEDAN,4,18/10/2019
3388,0.9,Single,12/04/2019,12/04/2020,0.224503765,0,0,0,SEDAN,3,
1006,1.74,Bundle,19/01/2019,19/01/2020,0.720054757,0,0,0,HBACK,2,
6431,0.31,Single,22/02/2019,22/02/2020,0.783025325,0,0,0,HBACK,4,
5632,1.67,Single,17/11/2019,17/11/2020,0.301163587,0,0,0,HBACK,2,
4071,2.234,Single,17/12/2019,17/12/2020,0.851471595,0,0,0,SEDAN,1,
4896,0.43,Single,28/02/2019,28/02/2020,0.093086927,0,0,0,HBACK,4,
2395,1.05,Bundle,29/06/2019,29/06/2020,0.906228611,0,0,0,HBACK,2,
1042,1.7,Bundle,20/01/2019,20/01/2020,0.481861739,0,0,0,SEDAN,2,
6898,0.6,Single,18/06/2019,18/06/2020,0.093086927,0,0,0,SEDAN,4,
9971,1.74,Bundle,06/09/2019,06/09/2020,0.906228611,0,0,0,SEDAN,2,
6025,0.54,Bundle,08/08/2019,08/08/2020,0.911704312,0,0,0,SEDAN,4,
9654,1.76,Single,12/02/2019,12/02/2020,0.542094456,0,0,0,SEDAN,2,
1945,1.48,Single,16/04/2019,16/04/2020,0.906228611,0,0,0,SEDAN,2,
3248,0.51,Single,05/12/2019,05/12/2020,0.911704312,1,1,2494.599999,HBACK,4,04/03/2020
3898,1.23,Bundle,21/04/2019,21/04/2020,0.911704312,0,0,0,SEDAN,4,
9205,0.69,Single,25/12/2019,25/12/2020,0.147843943,0,0,0,SEDAN,4,
4059,1.32,Bundle,29/09/2019,29/09/2020,0.147843943,0,0,0,STNWG,4,
3575,2.97,Single,09/10/2019,09/10/2020,0.908966461,0,0,0,SEDAN,1,
9704,0.85,Bundle,11/12/2019,11/12/2020,0.147843943,0,0,0,SEDAN,3,
8260,2.27,Single,24/04/2019,24/04/2020,0.021902806,0,0,0,SEDAN,2,
7263,1.01,Single,26/01/2019,26/01/2020,0.093086927,0,0,0,STNWG,4,
2977,1.11,Bundle,07/12/2019,07/12/2020,0.906228611,1,1,200,HBACK,3,17/08/2020
4750,1.08,Bundle,22/09/2019,22/09/2020,0.851471595,0,0,0,SEDAN,3,
9015,1.95,Bundle,19/01/2019,19/01/2020,0.594113621,0,0,0,HBACK,1,
4657,1.31,Bundle,22/11/2019,22/11/2020,0.405201917,0,0,0,HBACK,2,
6967,1.13,Single,26/03/2019,26/03/2020,0.303901437,0,0,0,STNWG,4,
8394,1.9,Single,25/01/2019,25/01/2020,0.854209446,0,0,0,HBACK,1,
2328,3.999,Single,08/11/2019,08/11/2020,0.999315537,0,0,0,SEDAN,1,
4331,3.03,Single,26/03/2019,26/03/2020,0.90349076,1,1,200,TRUCK,1,01/10/2019
6507,2.41,Single,22/10/2019,22/10/2020,0.339493498,1,1,407.8399997,STNWG,3,10/03/2020
5612,2.649,Single,08/07/2019,08/07/2020,0.257357974,1,1,9424.349976,TRUCK,1,23/04/2020
1774,2.48,Bundle,04/10/2019,04/10/2020,0.424366872,0,0,0,STNWG,3,
1646,1.33,Bundle,15/02/2019,15/02/2020,0.616016427,0,0,0,TRUCK,4,
4009,1.43,Bundle,14/09/2019,14/09/2020,0.229979466,0,0,0,TRUCK,4,
2131,3.7,Bundle,30/03/2019,30/03/2020,0.41615332,0,0,0,STNWG,3,
7725,1.55,Bundle,25/04/2019,25/04/2020,0.906228611,0,0,0,HDTOP,4,
7746,1.2,Bundle,11/02/2019,11/02/2020,0.093086927,0,0,0,HBACK,2,
6627,1.23,Bundle,20/04/2019,20/04/2020,0.772073922,0,0,0,HBACK,2,
3592,1.83,Bundle,07/10/2019,07/10/2020,0.353182752,0,0,0,SEDAN,3,
8283,2.04,Bundle,28/08/2019,28/08/2020,0.249144422,0,0,0,HBACK,1,
1539,3.69,Bundle,05/09/2019,05/09/2020,0.750171116,0,0,0,TRUCK,2,
8357,1.86,Bundle,13/12/2019,13/12/2020,0.221765914,0,0,0,SEDAN,1,
1376,3.14,Bundle,17/03/2019,17/03/2020,0.851471595,1,2,19142.13268,TRUCK,3,15/05/2019
8506,2.85,Bundle,07/01/2019,07/01/2020,0.525667351,0,0,0,UTE,2,
2527,3,Single,26/09/2019,26/09/2020,0.002737851,0,0,0,HDTOP,1,
9955,1.92,Bundle,10/03/2019,10/03/2020,0.906228611,0,0,0,HDTOP,4,
3577,1.6835,Bundle,10/12/2019,10/12/2020,0.574948665,0,0,0,HBACK,1,
3845,1.07,Bundle,15/08/2019,15/08/2020,0.095824778,0,0,0,HBACK,3,
2351,0.82,Single,01/11/2019,01/11/2020,0.224503765,0,0,0,UTE,4,
6476,1.51,Bundle,05/03/2019,05/03/2020,0.908966461,0,0,0,STNWG,4,
6401,1.17,Bundle,30/06/2019,30/06/2020,0.224503765,0,0,0,STNWG,4,
8642,3.17,Bundle,02/05/2019,02/05/2020,0.002737851,0,0,0,UTE,1,
7774,1.65,Bundle,05/10/2019,05/10/2020,0.6954141,1,1,11469.09,STNWG,4,11/04/2020
1906,2.18,Bundle,13/06/2019,13/06/2020,0.002737851,0,0,0,UTE,3,
1950,0.77,Bundle,21/08/2019,21/08/2020,0.90349076,0,0,0,SEDAN,4,
8663,0.97,Bundle,14/12/2019,14/12/2020,0.848733744,0,0,0,SEDAN,3,
6164,2.35,Single,25/06/2019,25/06/2020,0.221765914,0,0,0,UTE,2,
3029,3.04,Bundle,24/06/2019,24/06/2020,0.848733744,0,0,0,TRUCK,3,
8994,1.25,Bundle,31/10/2019,31/10/2020,0.221765914,0,0,0,HBACK,2,
4494,3.17,Bundle,14/04/2019,14/04/2020,0.002737851,0,0,0,UTE,1,
3015,0.73,Bundle,27/06/2019,27/06/2020,0.848733744,0,0,0,SEDAN,4,
3888,2.88,Bundle,08/03/2019,08/03/2020,0.377823409,0,0,0,SEDAN,1,
1362,0.46,Bundle,11/07/2019,11/07/2020,0.284736482,0,0,0,SEDAN,4,
4949,4.2,Bundle,12/08/2019,12/08/2020,0.914442163,0,0,0,STNWG,2,
9651,3.9,Bundle,17/09/2019,17/09/2020,0.076659822,0,0,0,UTE,2,
1763,0.95,Bundle,03/06/2019,03/06/2020,0.098562628,0,0,0,HBACK,4,
5454,16.69,Bundle,23/05/2019,23/05/2020,0.889801506,0,0,0,SEDAN,1,
6188,0.79,Bundle,04/04/2019,04/04/2020,0.221765914,0,0,0,SEDAN,4,
9865,0.52,Bundle,22/02/2019,22/02/2020,0.221765914,0,0,0,SEDAN,4,
5803,3.4,Single,21/10/2019,21/10/2020,0.010951403,1,1,20890.57996,STNWG,2,19/09/2020
1277,0.96,Bundle,22/11/2019,22/11/2020,0.777549624,0,0,0,SEDAN,4,
2221,3.56,Bundle,06/06/2019,06/06/2020,0.221765914,0,0,0,UTE,1,
3982,0.42,Bundle,29/11/2019,29/11/2020,0.019164956,0,0,0,SEDAN,4,
3494,0.35,Bundle,17/06/2019,17/06/2020,0.640657084,0,0,0,SEDAN,4,
2488,4.47,Single,24/08/2019,24/08/2020,0.700889802,0,0,0,STNWG,2,
7081,0.76,Bundle,02/02/2019,02/02/2020,0.517453799,0,0,0,HBACK,3,
9312,1.31,Bundle,20/11/2019,20/11/2020,0.517453799,0,0,0,SEDAN,3,
7755,1.43,Bundle,19/06/2019,19/06/2020,0.065708419,0,0,0,SEDAN,2,
5839,2.19,Bundle,22/02/2019,22/02/2020,0.219028063,0,0,0,UTE,3,
2382,5.36,Bundle,18/06/2019,18/06/2020,0.900752909,0,0,0,STNWG,1,
1525,5.63,Bundle,22/03/2019,22/03/2020,0.999315537,0,0,0,STNWG,1,
5394,1.49,Bundle,11/01/2019,11/01/2020,0.900752909,1,1,353.7999997,UTE,4,07/11/2019
9796,3.3,Bundle,24/10/2019,24/10/2020,0.796714579,1,1,1864.089996,UTE,2,19/05/2020
4913,1.79,Bundle,16/10/2019,16/10/2020,0.845995893,0,0,0,STNWG,4,
6930,2.15,Bundle,29/08/2019,29/08/2020,0.219028063,0,0,0,SEDAN,2,
9294,4.09,Bundle,25/07/2019,25/07/2020,0.845995893,0,0,0,UTE,1,
7801,1.93,Bundle,31/05/2019,31/05/2020,0.219028063,0,0,0,PANVN,2,
8416,0.74,Bundle,11/05/2019,11/05/2020,0.219028063,0,0,0,SEDAN,4,
4680,1.13,Bundle,31/01/2019,31/01/2020,0.755646817,0,0,0,STNWG,4,
4908,1.22,Bundle,26/04/2019,26/04/2020,0.24366872,0,0,0,UTE,4,
2315,2.08,Bundle,11/07/2019,11/07/2020,0.364134155,0,0,0,UTE,3,
8319,2.01,Bundle,10/09/2019,10/09/2020,0.219028063,0,0,0,STNWG,4,
9500,3.29,Bundle,28/06/2019,28/06/2020,0.219028063,0,0,0,STNWG,1,
9822,1.79,Bundle,13/08/2019,13/08/2020,0.843258042,0,0,0,UTE,4,
4422,1.85,Bundle,21/07/2019,21/07/2020,0.758384668,0,0,0,SEDAN,2,
6622,1.31,Bundle,30/12/2019,30/12/2020,0.062970568,0,0,0,STNWG,4,
1504,3.33,Bundle,12/12/2019,12/12/2020,0.062970568,0,0,0,UTE,2,
9549,0.98,Bundle,23/08/2019,23/08/2020,0.062970568,1,1,200,SEDAN,3,10/01/2020
7467,3.19,Bundle,12/05/2019,12/05/2020,0.898015058,0,0,0,STNWG,1,
7188,2.21,Bundle,06/07/2019,06/07/2020,0.898015058,0,0,0,UTE,1,
8655,1.44,Bundle,17/09/2019,17/09/2020,0.016427105,0,0,0,UTE,3,
2422,2.13,Single,08/01/2019,08/01/2020,0.898015058,0,0,0,UTE,3,
5958,1.15,Bundle,04/08/2019,04/08/2020,0.062970568,0,0,0,HDTOP,4,
9708,2.93,Bundle,04/12/2019,04/12/2020,0.498288843,0,0,0,STNWG,1,
7517,5.74,Bundle,18/04/2019,18/04/2020,0.613278576,0,0,0,SEDAN,2,
1721,0.5,Bundle,22/05/2019,22/05/2020,0.386036961,0,0,0,SEDAN,4,
1130,2.69,Bundle,03/10/2019,03/10/2020,0.301163587,0,0,0,TRUCK,3,
3749,1.48,Bundle,12/11/2019,12/11/2020,0.235455168,1,1,9278.859985,HBACK,1,06/08/2020
9935,0.41,Bundle,09/02/2019,09/02/2020,0.479123888,0,0,0,COUPE,4,
6531,1.85,Bundle,01/07/2019,01/07/2020,0.071184121,0,0,0,HBACK,2,
8271,1.66,Bundle,23/07/2019,23/07/2020,0.216290212,0,0,0,HBACK,2,
7768,1.45,Bundle,31/05/2019,31/05/2020,0.991101985,1,1,390,UTE,4,23/03/2020
8734,2.52,Single,06/03/2019,06/03/2020,0.783025325,0,0,0,TRUCK,3,
7618,2.59,Bundle,16/01/2019,16/01/2020,0.783025325,0,0,0,STNWG,3,
9040,1.68,Bundle,02/03/2019,02/03/2020,0.837782341,0,0,0,UTE,4,
4869,0.71,Bundle,20/04/2019,20/04/2020,0.506502396,0,0,0,UTE,4,
7635,1.65,Bundle,22/01/2019,22/01/2020,0.837782341,0,0,0,UTE,4,
2263,2.41,Bundle,17/03/2019,17/03/2020,0.785763176,0,0,0,STNWG,3,
6075,0.89,Bundle,06/10/2019,06/10/2020,0.837782341,0,0,0,SEDAN,3,
4547,1.48,Bundle,29/06/2019,29/06/2020,0.706365503,0,0,0,SEDAN,2,
6486,0.7,Bundle,26/02/2019,26/02/2020,0.83504449,0,0,0,SEDAN,4,
3486,0.54,Bundle,20/02/2019,20/02/2020,0.213552361,0,0,0,SEDAN,4,
6446,1.17,Bundle,26/06/2019,26/06/2020,0.632443532,0,0,0,HBACK,2,
6378,1.25,Bundle,21/09/2019,21/09/2020,0.761122519,0,0,0,TRUCK,4,
9394,2.07,Bundle,21/05/2019,21/05/2020,0.700889802,0,0,0,UTE,4,
5335,3.14,Bundle,15/11/2019,15/11/2020,0.506502396,0,0,0,UTE,2,
1745,1.38,Bundle,21/04/2019,21/04/2020,0.057494867,0,0,0,HBACK,1,
3368,0,Bundle,24/01/2019,24/01/2020,0.112251882,0,0,0,TRUCK,3,
4674,1.53,Bundle,06/05/2019,06/05/2020,0.213552361,0,0,0,HBACK,1,
4623,1.02,Bundle,28/07/2019,28/07/2020,0.213552361,0,0,0,SEDAN,3,
8612,1.18,Bundle,30/12/2019,30/12/2020,0.128678987,0,0,0,STNWG,4,
7401,2.05,Bundle,29/08/2019,29/08/2020,0.410677618,0,0,0,SEDAN,1,
2055,3.28,Bundle,23/02/2019,23/02/2020,0.232717317,0,0,0,SEDAN,4,
7675,0.62,Bundle,07/12/2019,07/12/2020,0.440793977,0,0,0,SEDAN,4,
9183,0.88,Bundle,03/11/2019,03/11/2020,0.084873374,0,0,0,STNWG,4,
8333,8.45,Bundle,29/05/2019,29/05/2020,0.832306639,0,0,0,STNWG,1,
4354,2.09,Bundle,11/01/2019,11/01/2020,0.988364134,0,0,0,UTE,3,
8699,1.39,Single,01/03/2019,01/03/2020,0.210814511,0,0,0,UTE,3,
8540,0.83,Bundle,24/06/2019,24/06/2020,0.83504449,0,0,0,HBACK,4,
1708,4.09,Bundle,09/03/2019,09/03/2020,0.83504449,0,0,0,HDTOP,2,
4535,1.84,Bundle,15/09/2019,15/09/2020,0.210814511,0,0,0,HBACK,2,
8410,2.999,Bundle,17/10/2019,17/10/2020,0.83504449,1,1,200,STNWG,1,20/01/2020
8562,2.21,Bundle,07/04/2019,07/04/2020,0.210814511,0,0,0,UTE,3,
5682,1.5,Bundle,03/02/2019,03/02/2020,0.413415469,0,0,0,SEDAN,3,
9538,2.31,Bundle,11/02/2019,11/02/2020,0.413415469,0,0,0,HBACK,1,
9382,1.5,Bundle,06/04/2019,06/04/2020,0.052019165,0,0,0,HBACK,2,
9967,0.89,Bundle,13/03/2019,13/03/2020,0.503764545,0,0,0,SEDAN,4,
2136,2.48,Bundle,09/11/2019,09/11/2020,0.210814511,0,0,0,HDTOP,1,
2165,7.71,Bundle,15/01/2019,15/01/2020,0.503764545,0,0,0,STNWG,2,
8641,1.89,Single,14/12/2019,14/12/2020,0.13963039,0,0,0,STNWG,4,
2168,1.28,Bundle,03/08/2019,03/08/2020,0.13963039,0,0,0,PANVN,3,
9574,1.76,Bundle,22/01/2019,22/01/2020,0.210814511,0,0,0,UTE,1,
3255,3.31,Bundle,01/12/2019,01/12/2020,0.517453799,0,0,0,STNWG,3,
4748,3.1,Bundle,03/03/2019,03/03/2020,0.06844627,0,0,0,STNWG,3,
6381,1.35,Bundle,14/11/2019,14/11/2020,0.136892539,0,0,0,TRUCK,4,
7703,4.11,Bundle,23/08/2019,23/08/2020,0.788501027,0,0,0,STNWG,3,
9631,3.51,Bundle,09/11/2019,09/11/2020,0.265571526,0,0,0,HDTOP,2,
1966,1.76,Bundle,20/06/2019,20/06/2020,0.769336071,0,0,0,SEDAN,2,
5465,1.28,Bundle,01/04/2019,01/04/2020,0.421629021,0,0,0,HBACK,2,
5621,2.17,Bundle,02/01/2019,02/01/2020,0.769336071,0,0,0,UTE,3,
6079,1.69,Bundle,05/02/2019,05/02/2020,0.832306639,0,0,0,STNWG,4,
1089,2.05,Bundle,25/11/2019,25/11/2020,0.832306639,0,0,0,HBACK,3,
5678,1.08,Bundle,05/10/2019,05/10/2020,0.394250513,0,0,0,COUPE,4,
1160,2.72,Bundle,16/03/2019,16/03/2020,0.114989733,0,0,0,STNWG,3,
6098,4.8,Bundle,20/06/2019,20/06/2020,0.865160849,1,1,353.7999997,HDTOP,1,18/05/2020
9625,1.7,Bundle,04/07/2019,04/07/2020,0.501026694,0,0,0,HDTOP,3,
5071,1.7,Bundle,28/11/2019,28/11/2020,0.884325804,0,0,0,HBACK,1,
1561,0.99,Single,04/11/2019,04/11/2020,0.062970568,0,0,0,UTE,4,
3273,1.46,Bundle,01/09/2019,01/09/2020,0.114989733,0,0,0,UTE,4,
1940,1.9,Bundle,03/05/2019,03/05/2020,0.501026694,0,0,0,STNWG,3,
3496,1.83,Bundle,01/08/2019,01/08/2020,0.202600958,0,0,0,UTE,3,
8040,2.198,Bundle,15/01/2019,15/01/2020,0.73100616,0,0,0,HBACK,1,
4627,0.62,Bundle,19/09/2019,19/09/2020,0.320328542,1,1,4368.299988,UTE,4,29/08/2020
7171,2.9,Single,21/02/2019,21/02/2020,0.227241615,0,0,0,UTE,2,
9307,1.79,Bundle,08/11/2019,08/11/2020,0.62422998,0,0,0,CONVT,3,
6865,2.82,Bundle,28/08/2019,28/08/2020,0.375085558,0,0,0,HDTOP,2,
2781,4.3,Bundle,27/09/2019,27/09/2020,0.62422998,0,0,0,SEDAN,2,
7506,0.57,Bundle,23/02/2019,23/02/2020,0.772073922,0,0,0,HBACK,4,
2831,2.42,Bundle,08/05/2019,08/05/2020,0.202600958,0,0,0,STNWG,3,
8173,1.08,Bundle,10/12/2019,10/12/2020,0.202600958,0,0,0,UTE,4,
8425,2.19,Bundle,28/12/2019,28/12/2020,0.199863108,0,0,0,PANVN,2,
2578,1.94,Bundle,04/04/2019,04/04/2020,0.199863108,0,0,0,HDTOP,3,
9264,0.98,Bundle,18/03/2019,18/03/2020,0.714579055,1,1,200,HBACK,3,12/07/2019
5126,1.14,Bundle,12/12/2019,12/12/2020,0.826830938,0,0,0,SEDAN,3,
2112,7.47,Bundle,09/06/2019,09/06/2020,0.536618754,0,0,0,STNWG,1,
5816,1.46,Bundle,16/08/2019,16/08/2020,0.199863108,0,0,0,HBACK,2,
1510,1.65,Bundle,31/01/2019,31/01/2020,0.492813142,0,0,0,HBACK,3,
4052,0.37,Bundle,30/08/2019,30/08/2020,0.492813142,1,1,715.7599983,UTE,4,10/10/2019
7370,3.68,Bundle,16/04/2019,16/04/2020,0.229979466,0,0,0,STNWG,2,
6289,2.09,Bundle,05/09/2019,05/09/2020,0.391512663,0,0,0,UTE,3,
8413,2.66,Single,23/12/2019,23/12/2020,0.536618754,1,1,1730.619999,SEDAN,1,06/12/2020
4613,1.85,Bundle,28/06/2019,28/06/2020,0.492813142,0,0,0,SEDAN,1,
4918,0.39,Bundle,23/09/2019,23/09/2020,0.999315537,0,0,0,PANVN,4,
7615,2.92,Bundle,21/07/2019,21/07/2020,0.120465435,0,0,0,SEDAN,1,
2447,1.62,Bundle,15/11/2019,15/11/2020,0.996577687,0,0,0,SEDAN,3,
2773,2.15,Bundle,25/10/2019,25/10/2020,0.002737851,0,0,0,STNWG,4,
1045,0.97,Bundle,11/09/2019,11/09/2020,0.120465435,0,0,0,PANVN,4,
8754,1.28,Bundle,09/12/2019,09/12/2020,0.197125257,0,0,0,HBACK,1,
6689,3.18,Bundle,23/02/2019,23/02/2020,0.413415469,0,0,0,UTE,2,
8069,1.1,Bundle,24/06/2019,24/06/2020,0.810403833,0,0,0,HBACK,3,
7816,2.21,Single,06/09/2019,06/09/2020,0.802190281,0,0,0,UTE,3,
4639,1.39,Single,23/03/2019,23/03/2020,0.796714579,0,0,0,UTE,4,
8814,1.34,Bundle,10/08/2019,10/08/2020,0.490075291,0,0,0,SEDAN,3,
4758,1.34,Bundle,19/02/2019,19/02/2020,0.109514032,0,0,0,UTE,4,
4006,1.17,Bundle,14/02/2019,14/02/2020,0.197125257,0,0,0,UTE,4,
1179,1.49,Bundle,15/08/2019,15/08/2020,0.281998631,0,0,0,SEDAN,3,
7138,2.21,Bundle,28/10/2019,28/10/2020,0.490075291,0,0,0,PANVN,2,
1928,2.02,Bundle,16/04/2019,16/04/2020,0.079397673,0,0,0,HBACK,1,
3282,2.3,Single,11/01/2019,11/01/2020,0.490075291,0,0,0,PANVN,2,
3294,1.55,Single,13/01/2019,13/01/2020,0.887063655,0,0,0,HDTOP,4,
9672,2.36,Bundle,08/03/2019,08/03/2020,0.021902806,0,0,0,UTE,3,
1078,2.21,Bundle,07/07/2019,07/07/2020,0.490075291,0,0,0,PANVN,2,
3758,3.24,Bundle,02/12/2019,02/12/2020,0.470910335,0,0,0,TRUCK,3,
2464,0.76,Bundle,27/06/2019,27/06/2020,0.818617385,0,0,0,HBACK,3,
4686,2.66,Bundle,23/02/2019,23/02/2020,0.804928131,0,0,0,TRUCK,3,
8269,1.42,Bundle,17/07/2019,17/07/2020,0.48733744,0,0,0,PANVN,3,
4663,0.65,Bundle,16/05/2019,16/05/2020,0.48733744,0,0,0,PANVN,4,
2406,1.72,Bundle,21/09/2019,21/09/2020,0.528405202,0,0,0,UTE,3,
7297,3.4565,Bundle,21/03/2019,21/03/2020,0.999315537,0,0,0,UTE,1,
4078,2.1,Bundle,06/08/2019,06/08/2020,0.818617385,0,0,0,SEDAN,2,
2886,1.86,Bundle,17/05/2019,17/05/2020,0.454483231,0,0,0,TRUCK,4,
1349,0.78,Bundle,13/05/2019,13/05/2020,0.38329911,0,0,0,HBACK,4,
6767,1.95,Bundle,13/01/2019,13/01/2020,0.413415469,0,0,0,PANVN,3,
9994,1.17,Bundle,16/09/2019,16/09/2020,0.87063655,0,0,0,HBACK,3,
1076,2.17,Bundle,04/10/2019,04/10/2020,0.687200548,0,0,0,HDTOP,3,
7869,1.85,Bundle,09/09/2019,09/09/2020,0.128678987,0,0,0,SEDAN,3,
8310,0.72,Bundle,29/01/2019,29/01/2020,0.128678987,0,0,0,SEDAN,4,
6775,0.8,Bundle,12/03/2019,12/03/2020,0.87063655,0,0,0,HBACK,3,
7648,1.7,Bundle,26/10/2019,26/10/2020,0.194387406,0,0,0,COUPE,4,
3149,4.04,Single,08/12/2019,08/12/2020,0.142368241,0,0,0,TRUCK,2,
6452,1.85,Bundle,30/01/2019,30/01/2020,0.48733744,0,0,0,UTE,3,
7606,4.79,Bundle,16/04/2019,16/04/2020,0.48733744,0,0,0,STNWG,2,
5078,2.66,Bundle,08/01/2019,08/01/2020,0.481861739,0,0,0,TRUCK,3,
8368,3.04,Bundle,05/12/2019,05/12/2020,0.999315537,0,0,0,TRUCK,3,
2754,2.11,Bundle,21/08/2019,21/08/2020,0.473648186,0,0,0,SEDAN,2,
2428,0.8,Bundle,21/12/2019,21/12/2020,0.5229295,0,0,0,HBACK,3,
4954,5.7,Bundle,01/01/2019,01/01/2020,0.5229295,0,0,0,STNWG,1,
7151,2.2,Bundle,06/10/2019,06/10/2020,0.484599589,0,0,0,TRUCK,1,
2662,1.36,Single,27/12/2019,27/12/2020,0.881587954,0,0,0,HBACK,2,
1384,3.77,Single,14/08/2019,14/08/2020,0.881587954,0,0,0,UTE,1,
1948,1.4,Bundle,09/11/2019,09/11/2020,0.87063655,0,0,0,SEDAN,3,
3215,1.17,Single,05/06/2019,05/06/2020,0.807665982,0,0,0,STNWG,3,
5362,0.52,Bundle,13/08/2019,13/08/2020,0.038329911,0,0,0,SEDAN,4,
5845,4.76,Bundle,27/05/2019,27/05/2020,0.616016427,0,0,0,STNWG,1,
3870,3.81,Bundle,08/06/2019,08/06/2020,0.484599589,0,0,0,TRUCK,2,
5207,1.35,Single,11/03/2019,11/03/2020,0.484599589,0,0,0,HBACK,1,
5996,0.99,Bundle,22/05/2019,22/05/2020,0.213552361,0,0,0,HBACK,2,
2354,1.14,Bundle,06/11/2019,06/11/2020,0.421629021,0,0,0,SEDAN,4,
8533,4,Bundle,13/06/2019,13/06/2020,0.484599589,0,0,0,HDTOP,2,
7016,3.47,Bundle,18/05/2019,18/05/2020,0.052019165,0,0,0,TRUCK,2,
4429,3.45,Bundle,15/08/2019,15/08/2020,0.8678987,0,0,0,HDTOP,2,
1170,1.77,Bundle,30/11/2019,30/11/2020,0.577686516,0,0,0,HBACK,2,
2415,1.48,Bundle,06/08/2019,06/08/2020,0.191649555,0,0,0,HBACK,1,
3475,1.12,Single,25/05/2019,25/05/2020,0.202600958,0,0,0,HBACK,2,
5663,3.49,Bundle,16/11/2019,16/11/2020,0.202600958,0,0,0,STNWG,3,
6092,1.95,Bundle,15/11/2019,15/11/2020,0.443531828,0,0,0,STNWG,3,
2658,1.6,Bundle,06/06/2019,06/06/2020,0.813141684,0,0,0,HBACK,1,
1841,1.06,Bundle,21/04/2019,21/04/2020,0.082135524,0,0,0,SEDAN,3,
6788,1.57,Bundle,07/10/2019,07/10/2020,0.057494867,0,0,0,TRUCK,3,
8172,2.8,Bundle,02/07/2019,02/07/2020,0.733744011,0,0,0,TRUCK,2,
2758,1.81,Bundle,26/03/2019,26/03/2020,0.733744011,0,0,0,UTE,3,
8940,3.3,Bundle,08/11/2019,08/11/2020,0.813141684,0,0,0,UTE,2,
9778,2.07,Bundle,01/10/2019,01/10/2020,0.728268309,0,0,0,UTE,3,
5900,1.6,Bundle,31/03/2019,31/03/2020,0.681724846,0,0,0,PANVN,3,
5270,2.51,Bundle,06/11/2019,06/11/2020,0.733744011,0,0,0,UTE,3,
7402,1.5,Bundle,26/05/2019,26/05/2020,0.813141684,0,0,0,HBACK,4,
2793,2.8,Bundle,15/08/2019,15/08/2020,0.733744011,0,0,0,TRUCK,2,
2988,3.51,Bundle,04/08/2019,04/08/2020,0.232717317,0,0,0,UTE,1,
1243,3.18,Bundle,22/11/2019,22/11/2020,0.832306639,0,0,0,HBACK,2,
6455,0.64,Bundle,19/02/2019,19/02/2020,0.049281314,0,0,0,SEDAN,4,
1988,3.59,Bundle,24/06/2019,24/06/2020,0.049281314,0,0,0,UTE,1,
1281,1.38,Bundle,11/05/2019,11/05/2020,0.481861739,0,0,0,HBACK,4,
1769,1.48,Single,12/05/2019,12/05/2020,0.865160849,0,0,0,STNWG,3,
6380,1.3,Bundle,29/03/2019,29/03/2020,0.202600958,0,0,0,HBACK,2,
5953,0.65,Bundle,07/05/2019,07/05/2020,0.476386037,0,0,0,UTE,4,
3353,0.71,Bundle,19/12/2019,19/12/2020,0.5229295,0,0,0,TRUCK,4,
4353,3.01,Single,21/08/2019,21/08/2020,0.481861739,0,0,0,STNWG,1,
4931,3.35,Bundle,18/03/2019,18/03/2020,0.728268309,0,0,0,HBACK,2,
4495,0.73,Bundle,25/03/2019,25/03/2020,0.049281314,0,0,0,TRUCK,4,
3214,1.77,Bundle,03/05/2019,03/05/2020,0.309377139,0,0,0,STNWG,4,
1054,2.68,Single,23/04/2019,23/04/2020,0.473648186,0,0,0,SEDAN,1,
7045,2.49,Bundle,24/01/2019,24/01/2020,0.865160849,0,0,0,UTE,1,
4253,2.52,Bundle,29/05/2019,29/05/2020,0.481861739,0,0,0,TRUCK,3,
1765,3.49,Bundle,12/07/2019,12/07/2020,0.440793977,0,0,0,UTE,1,
7867,1.26,Bundle,09/07/2019,09/07/2020,0.410677618,0,0,0,HBACK,2,
4840,1.67,Bundle,24/11/2019,24/11/2020,0.265571526,0,0,0,STNWG,4,
3936,0.35,Bundle,18/11/2019,18/11/2020,0.862422998,0,0,0,PANVN,4,
7239,1.46,Bundle,01/11/2019,01/11/2020,0.090349076,0,0,0,UTE,3,
6849,5.7,Bundle,13/03/2019,13/03/2020,0.52019165,0,0,0,STNWG,1,
